CustomerID|TreatmentCode|OutputID|HospitalID|AccountNumber|MRN|PatientName|PatientMiddleName|PatientFirstName|PatientAddress1|PatientAddress2|PatientCity|PatientState|PatientZipFirst5|patientZipCode|PatientSSN|PatientGender|PatientDOB|GuarantorName|GuarantorMiddleName|GuarantorFirstName|GuarantorAddress1|GuarantorAddress2|GuarantorCity|GuarantorState|GuarantorZipFirst5|GuarantorZipCode|GuarantorSSN|GuarantorGender|GuarantorDOB|GuarantorEmployer|HospitalState|AdmitDate|DischargeDate|PatientProcessType|PatientType|FinancialClass|PrimaryPayerPlan|SecondaryPayerPlan|PrimaryCPTCode|DRGCode|PrimaryDiagnosticCode|SecondaryDiagnosticCode|GrossCharges|Balance|AccountStatus|ClientField1|ClientField2|ClientField3|ClientField4|HospitalState2|HospitalCity|HospitalCounty|HospitalZip
|1|1|5356|7274869|59129|KELLEY TAMMY M|||PO BOX 304||ANDALUSIA|AL|36420|36420|530-99-9104|F|19760505|KELLEY TAMMY M|||PO BOX 304||ANDALUSIA|AL|36420|36420|||19760505|SOUTHERN COMFORT|AL|20160730|20160730|E|E|99|SELF PAY|SELF PAY|||||544.35|544.35|CA|SELF PAY||||AL|ANDALUSIA||36420
|1|1|16150|16150746994|35166|BELCHER AMBER N|||115 FOSTER ST||CEDAR BLUFF|VA|24609|24609|573-14-4985|F|19931116|BELCHER AMBER N|||115 FOSTER ST||CEDAR BLUFF|VA|24609|24609|||19931116|UNEMPLOYED|VA|20160915|20160915|O|O|99|UNINSURED|DO NOT USE|||||133.13|133.13|CA|DO NOT USE||||VA|RICHLANDS||24641
|1|1|5332|534938329|197949|SCHREANE CLARENCE|||1104 HUNT ST||WINCHESTER|TN|37398|37398|377-97-9956|M|19760625|SCHREANE CLARENCE|||1104 HUNT ST||WINCHESTER|TN|37398|37398|||19760625|DISABLED PATIENT|TN|20160404|20160404|E|E|99|SELF PAY UNINSURED|SELF PAY|||||9767.90|3155.03|CA|SELF PAY||||TN|WINCHESTER||37398
|1|1|16940|210614285|140921|CLARK JOSHUA CHARLES|||2680 N JEFFERY ST||SCOTTSBURG|IN|47170|47170|771-55-2520|M|19850808|CLARK JOSHUA CHARLES|||2680 N JEFFERY ST||SCOTTSBURG|IN|47170|47170||||MANPOWER|IN|20160510|20160510|E|E|99|SELF PAY   UNINSURED|SELF PAY|||||1382.60|1382.60|CA|SELF PAY||||IN|SCOTTSBURG||47170
|1|1|2801|1344461|124936|CALLOWAY EARLISA|||742 CHETTA LANE||MORGAN CITY|LA|70380|70380|723-24-9843|F|19870825|CALLOWAY EARLISA|||1101 JAMES ST||MORGAN CITY|LA|70380|703806033|||19870825|BURGER KING|LA|20160225|20160225|E|E|99|SELF PAY   UNINSURED|SELF PAY|||||1513.50|1513.50|CA|SELF PAY||||LA|MORGAN CITY||70380
|1|1|16491|1342872|499923|WINNEBERGER DONALD|||5142 KURT LN SW||CONYERS|GA|30094|30094|377-21-1242|M|19781215|WINNEBERGER DONALD|||5142 KURT LN SW||CONYERS|GA|30094|30094|||19781215|MLG CONSTRUCTION|GA|20160418|20160418|E|E|99|SELF PAY|SELF PAY IP|||||387.00|387.00|CA|SELF PAY IP||||GA|CONYERS||30012
|1|1|5326|161649|42877|GIST KAYLA R|||80 BASSHAM RD||FIVE POINTS|TN|38457|38457|894-18-7196|F|19920923|GIST KAYLA R|||80 BASSHAM RD||FIVE POINTS|TN|38457|38457|||19920923|UNEMPLOYED|TN|20160319|20160319|E|E|99|SELF PAY|SELF PAY INSURANCE|||||454.00|183.41|CA|SELF PAY INSURANCE||||TN|LAWRENCEBURG||38464
|1|1|5285|2805030015|773670|MURRAY HOPE|||320 COLEMAN ESTATES RD||DANVILLE|VA|24540|24540|191-93-3699|F|19701025|MURRAY HOPE|||320 COLEMAN ESTATES RD||DANVILLE|VA|24540|24540|||19701025|K AND W  CAFETERIA|VA|20160906|20160906|E|E|99|SELF PAY|SELF PAY|||||761.30|761.30|CA|SELF PAY||||VA|DANVILLE||24541
|1|1|5356|7249238|118677|STEWART DALE E|||515 E PASS RD||ANDALUSIA|AL|36420|36420|669-31-0207|M|19590228|STEWART DALE E|||515 E PASS RD||ANDALUSIA|AL|36420|36420|||19590228||AL|20160306|20160306|E|E|99|SELF PAY|SELF PAY|||||12442.00|12442.00|CA|SELF PAY||||AL|ANDALUSIA||36420
|1|1|5356|7276030|202071|SULLIVAN MALIK C|||207 3RD STREET||ANDALUSIA|AL|36420|36420|436-52-3434|M|19960107|SULLIVAN MALIK C|||207 3RD STREET||ANDALUSIA|AL|36420|36420|||19960107|NOT EMPLOYED|AL|20160805|20160805|E|E|99|SELF PAY|SELF PAY|||||696.75|696.75|CA|SELF PAY||||AL|ANDALUSIA||36420
|1|1|2790|9151670|127667|REEVES BYRON L|||1091 US HWY 84 LOT 14||TEAGUE|TX|75860|75860|799-26-1229|M|19820209|REEVES BYRON L|||1091 US HWY 84 LOT 14||TEAGUE|TX|75860|75860|||19820209|CARRY ON TRAILER|TX|20160405|20160405|E|E|99|SELF PAY|SELF PAY|||||1156.20|1156.20|CA|SELF PAY||||TX|MEXIA||76667
|1|1|16150|16150725579|179869|VANCE CECIL|||8542 GARDEN CREEK RD||MAVISDALE|VA|24627|24627|385-81-3247|M|19950707|VANCE CECIL|||PO BOX 56||MAVISDALE|VA|24627|24627|||19950707|MCDONALDS OF VANSANT|VA|20160627|20160627|E|E|99|UNINSURED|DO NOT USE|||||687.82|687.82|CA|DO NOT USE||||VA|RICHLANDS||24641
|1|1|5332|534954664|53848|WALKER BRENT JR|||2701 WATER TANK RD||WINCHESTER|TN|37398|37398|218-05-8101|M|19860221|WALKER BRENT JR|||2701 WATER TANK RD||WINCHESTER|TN|37398|37398|||19860221|UNEMPLOYED|TN|20160411|20160411|E|E|99|SELF PAY UNINSURED|SELF PAY|||||2174.96|702.51|CA|SELF PAY||||TN|WINCHESTER||37398
|1|1|5332|534980568|84917|HORTON BRANDY J|||672 BRADEN RD||GRUETLI LAAGER|TN|37339|37339|484-70-1796|F|19760821|HORTON BRANDY G|||672 BRADEN RD||GRUETLI LAAGER|TN|37339|37339|||19760821|MOUNTAIN TOP|TN|20160424|20160424|E|E|99|SELF PAY UNINSURED|SELF PAY|||||6119.46|1976.58|CA|SELF PAY||||TN|WINCHESTER||37398
|1|1|2757|6670942|24663|AGOBIAN JOHN K|||1296 STONY TRAIL||FORT MOHAVE|AZ|86426|86426|092-94-0876|M|19860131|AGOBIAN JOHN K|||1296 STONY TRAIL||FORT MOHAVE|AZ|86426|86426|||19860131|FRONTIER|AZ|20160725|20160726|E|E|99|SELF PAY   UNINSURED|SELF PAY        SP 00000|||||2493.10|2493.10|CA|SELF PAY        SP 00000||||AZ|FT. MOHAVE||86426
|1|1|5359|53590087012|199884|GRAGG ELIJAH B|||519 S OLIVE ST||CHERRYVALE|KS|67335|67335|445-41-7529|M|19780623|GRAGG ELIJAH B|||519 S OLIVE ST||CHERRYVALE|KS|67335|67335|||19780623|HASTINGS BOOKS, MUSIC &|KS|20160405|20160407|I|I|99|SELF PAY|SELF PAY|||||17421.46|17421.46|CA|SELF PAY||||KS|DODGE CITY||67801
|1|1|2784|6128716|208956|JOHNNY ANGELINA F|||3016 BOHOBI ST||ELKO|NV|89801|89801|196-24-7426|F|19910108|JOHNNY ANGELINA F|||3016 BOHOBI ST||ELKO|NV|89801|89801|||19910108|RED LION HOTEL \T\ CASIN|NV|20160413|20160413|E|E|99|SELF PAY|SELF PAY|||||2219.44|2219.44|CA|SELF PAY||||NV|ELKO||89801
|1|1|5326|185753|248670|MOAK LEE Y|||127 ROSS RD||WASHINGTON|NC|27889|27889|278-99-0074|F|19581124|MOAK LEE Y|||127 ROSS RD||WASHINGTON|NC|27889|27889|||19581124|DISABLED|TN|20160822|20160823|E|E|99|SELF PAY|SELF PAY INSURANCE|||||5103.35|1771.98|CA|SELF PAY INSURANCE||||TN|LAWRENCEBURG||38464
|1|1|5285|2804769548|469010|GUY JOSETTE GRIFFIN DANI|||411 INDUSTRIAL AVE||DANVILLE|VA|24541|24541|128-87-3764|F|19591028|GUY JOSETTE GRIFFIN DANI|||411 INDUSTRIAL AVE||DANVILLE|VA|24541|24541|||19591028|NOT EMPLOYED|VA|20160701|20160701|E|E|99|SELF PAY|SELF PAY|||||884.30|884.30|CA|SELF PAY||||VA|DANVILLE||24541
|1|1|5285|2804992276|385162|KNOX ALEXANDER JULIUS|||1914 HALIFAX RD||DANVILLE|VA|24540|24540|384-17-6699|M|19700415|KNOX ALEXANDER JULIUS|||1914 HALIFAX RD||DANVILLE|VA|24540|245400000|||19700415|RV OUTLET|VA|20160828|20160828|E|E|99|SELF PAY|SELF PAY|||||710.50|710.50|CA|SELF PAY||||VA|DANVILLE||24541
|1|1|5285|2804638073|774656|ZOLLARS JACK LEE III|||619 ROBERTS ST||DANVILLE|VA|24541|24541|124-93-6708|M|19910804|ZOLLARS JACK LEE III|||619 ROBERTS ST||DANVILLE|VA|24541|24541|||19910804|NOT EMPLOYED|VA|20160528|20160528|E|E|99|SELF PAY|SELF PAY|||||1229.00|1229.00|CA|SELF PAY||||VA|DANVILLE||24541
|1|1|5356|7268416|54568|MITCHELL ANGELA|||138 B RAILROAD AVE||ANDALUSIA|AL|36420|36420|716-80-9431|F|19820805|MITCHELL ANGELA|||138 B RAILROAD AVE||ANDALUSIA|AL|36420|36420|||19820805||AL|20160623|20160623|E|E|99|SELF PAY|SELF PAY|||||1196.80|1196.80|CA|SELF PAY||||AL|ANDALUSIA||36420
|1|1|5356|7257668|112266|SMITH LAKAN A|||110 3RD ST||ANDALUSIA|AL|36420|36420|438-38-7361|F|19900321|SMITH LAKAN A|||110 3RD ST||ANDALUSIA|AL|36420|36420|||19900321|HUDDLE HOUSE|AL|20160424|20160424|E|E|99|SELF PAY|SELF PAY|||||627.00|627.00|CA|SELF PAY||||AL|ANDALUSIA||36420
|1|1|2790|9144946|105096|HUTCHINS KYRA A|||608 E NAVASOTA||MEXIA|TX|76667|76667|798-10-1683|F|19830205|HUTCHINS KYRA A|||608 E NAVASOTA||MEXIA|TX|76667|766670000|||19830205|MSSLC|TX|20151223|20151224|E|E|99|SELF PAY|SELF PAY|||||9268.55|9268.55|CA|SELF PAY||||TX|MEXIA||76667
|1|1|5332|535020325|84754|LEGGETT-BEAN JORDON C|||3901 COWAN HWY|APT 1203|WINCHESTER|TN|37398|37398|662-13-2338|M|19950427|LEGGETT-BEAN JORDON C|||3901 COWAN HWY|APT 1203|WINCHESTER|TN|37398|37398|||19950427|UNEMPLOYED|TN|20160512|20160512|E|E|99|SELF PAY UNINSURED|SELF PAY|||||670.05|216.42|CA|SELF PAY||||TN|WINCHESTER||37398
|1|1|5332|534972864|98705|CANTRELL ROBERT E|||203 LAUREL TRAILS RD||MONTEAGLE|TN|37356|37356|287-12-1513|M|19571211|CANTRELL ROBERT E|||203 LAUREL TRAILS RD||MONTEAGLE|TN|37356|37356|||19571211|SELF EMPLOYED|TN|20160420|20160420|E|E|99|SELF PAY UNINSURED|SELF PAY|||||10495.29|3389.97|CA|SELF PAY||||TN|WINCHESTER||37398
|1|1|5326|38363|48993|CLAYTON ANITA L|||106 BLUFF DR|APT A3|LAWRENCEBURG|TN|38464|38464|873-39-0446|F|19660622|CLAYTON ANITA L|||106 BLUFF DR|APT A3|LAWRENCEBURG|TN|38464|38464|||19660622|CITY CLEANERS|TN|20131204|20131205|E|E|99|SELF PAY|SELF PAY INSURANCE|||||5304.00|2290.64|CA|SELF PAY INSURANCE||||TN|LAWRENCEBURG||38464
|1|1|5285|2804501706|571432|CARTER DONTE RAMON|||1646 HICKORY ROAD||CHATHAM|VA|24531|24531|899-24-7886|M|19841120|CARTER DONTE RAMON|||1646 HICKORY ROAD||CHATHAM|VA|24531|24531|||19841120|GKN DRIVE LINE|VA|20160422|20160422|E|E|99|SELF PAY|SELF PAY|||||1065.00|1065.00|CA|SELF PAY||||VA|DANVILLE||24541
|1|1|5285|2804882740|629449|STAMPS JACQUEL TASHAN|||1027 CLAIBORNE ST||DANVILLE|VA|24541|24541|323-48-8456|M|19950202|STAMPS JACQUEL TASHAN|||1027 CLAIBORNE ST||DANVILLE|VA|24541|245410000|||19950202|NOT EMPLOYED|VA|20160730|20160730|E|E|99|SELF PAY|SELF PAY|||||711.00|711.00|CA|SELF PAY||||VA|DANVILLE||24541
|1|1|5356|7252846|10584|AINSWORTH STEPHEN A|||340 PAUL CIRCLE||ANDALUSIA|AL|36420|36420|851-05-1823|M|19840109|AINSWORTH STEPHEN A|||645 CRESTVIEW AVE||NICEVILLE|FL|32578|325781450|||19840109||AL|20160326|20160326|E|E|99|SELF PAY|SELF PAY|||||534.20|534.20|CA|SELF PAY||||AL|ANDALUSIA||36420
|1|1|5356|7276790|37178|STEELE GARY|||26376 LOANGO RD||RED LEVEL|AL|36474|36474|806-69-6416|M|19770207|STEELE GARY  JR|||26376 LOANGO RD||RED LEVEL|AL|36474|36474|||19770207|UNEMPLOYED|AL|20160810|20160810|E|E|99|SELF PAY|SELF PAY|||||1194.30|1194.30|CA|SELF PAY||||AL|ANDALUSIA||36420
|1|1|5424|2126826|38194|KINSEY ADELINA|||1122 W 650 S||VERNAL|UT|84078|84078|360-83-0155|F|19891003|KINSEY ADELINA|||1122 W 650 S||VERNAL|UT|84078|84078|||19891003|DENNYS|UT|20160427|20160428|E|E|99|SELF PAY|SELF PAY|||||2430.20|2430.20|CA|SELF PAY||||UT|VERNAL||84078
|1|1|2757|6645982|135471|GOTTIS DONALD W|||2270 DIAMOND CREEK RD||BULLHEAD CITY|AZ|86442|86442|895-49-0497|M|19711023|GOTTIS DONALD W|||2270 DIAMOND CREEK RD||BULLHEAD CITY|AZ|86442|86442|||19711023|TRINITY|AZ|20160204|20160204|E|E|99|SELF PAY   UNINSURED|SELF PAY        SP 00000|||||603.00|603.00|CA|SELF PAY        SP 00000||||AZ|FT. MOHAVE||86426
|1|1|5359|53590086515|61360|HARGROVE ANDREA|||910 S 2ND AVENUE APT 303||DODGE CITY|KS|67801|67801|111-95-1332|F|19880307|HARGROVE ANDREA|||611 MINNEOLA RD||DODGE CITY|KS|67801|678010000|||19880307|KENTUCKY FRIED CHICKEN|KS|20160331|20160331|E|E|99|SELF PAY|SELF PAY|||||2703.29|2703.29|CA|SELF PAY||||KS|DODGE CITY||67801
|1|1|5387|901936039|176561|RAMIREZ ESCOBEDO JOSE AR|||5505 WAGGONER BOTTOM ROA||WINGO|KY|42088|42088|108-32-8719|M|19880809|RAMIREZ ESCOBEDO JOSE AR|||5505 WAGGONER BOTTOM ROA||WINGO|KY|42088|42088|||19880809|SELF-EMPLOYED|KY|20160702|20160702|E|E|99|SELF PAY UNINSURED|SELF PAY|||||619.04|619.04|CA|SELF PAY||||KY|MAYFIELD||42066
|1|1|16491|1343207|320514|DAVIS LAKEISHA S|||55 OAKMONT CT||COVINGTON|GA|30016|30016|729-65-6441|F|19891126|DAVIS LAKEISHA S|||55 OAKMONT CT||COVINGTON|GA|30016|30016|||19891126|NONE|GA|20160419|20160419|E|E|99|SELF PAY|SELF PAY IP|||||932.00|932.00|CA|SELF PAY IP||||GA|CONYERS||30012
|1|1|5285|2804530358|594428|HANKINS ASHLEY NICOLE|||328 ANNHURST DR||DANVILLE|VA|24540|24540|141-55-8015|F|19881011|HANKINS ASHLEY NICOLE|||328 ANNHURST DR||DANVILLE|VA|24540|24540|||19881011|NOT EMPLOYED|VA|20160429|20160429|E|E|99|SELF PAY|SELF PAY|||||1089.00|1089.00|CA|SELF PAY||||VA|DANVILLE||24541
|1|1|5285|2803729628|622932|POINTER CARL EDWARD JR|||4037 POINTER RD||ALTON|VA|24520|24520|677-79-4288|M|19681211|POINTER CARL EDWARD JR|||4037 POINTER RD||ALTON|VA|24520|24520|||19681211|PROGRESS ENERGY|VA|20151008|20151031|O|OR|99|SELF PAY|SELF PAY|||||13054.00|13054.00|CA|SELF PAY||||VA|DANVILLE||24541
|1|1|5356|7250208|130099|CARTER KRISTOPHER|||503 7TH ST||OPP|AL|36467|36467|690-04-6366|M|19861202|CARTER KRISTOPHER|||503 7TH ST||OPP|AL|36467|36467|||19861202|SCOTTY ANDERSON ROOF|AL|20160310|20160310|E|E|99|SELF PAY|SELF PAY|||||1082.00|1082.00|CA|SELF PAY||||AL|ANDALUSIA||36420
|1|1|5424|2123722|61844|HERON REBECCA M|||1816 E 4000 S||VERNAL|UT|84078|84078|769-16-7357|F|19820719|HERON REBECCA M|||1816 E 4000 S||VERNAL|UT|84078|84078|||19820719||UT|20160329|20160330|E|E|99|SELF PAY|SELF PAY|||||710.80|710.80|CA|SELF PAY||||UT|VERNAL||84078
|1|1|5424|2136588|81680|HOWELL HANNAH|||1214 N 2500 W||VERNAL|UT|84078|84078|299-82-2493|F|19951026|HOWELL HANNAH|||1214 N 2500 W||VERNAL|UT|84078|84078|||19951026|KING TUT CAFE|UT|20160730|20160730|E|E|99|SELF PAY|SELF PAY|||||988.80|988.80|CA|SELF PAY||||UT|VERNAL||84078
|1|1|16150|16150735077|34298|THOMPSON REBACCA NOEL|||2835 PAGE ST||RICHLANDS|VA|24641|24641|623-07-0860|F|19840715|THOMPSON REBACCA NOEL|||205 FILLMORE STREET||CEDAR BLUFF|VA|24609|24609|||19840715|INTERIM HOME HEALTH|VA|20160802|20160802|E|E|99|UNINSURED|DO NOT USE|||||975.71|975.71|CA|DO NOT USE||||VA|RICHLANDS||24641
|1|1|5452|4027741|24674|KEMP TERESA|||300 SUNSET DR||LAWRENCEBURG|KY|40342|40342|145-08-4544|F|19590310|KEMP TERESA|||300 SUNSET DR||LAWRENCEBURG|KY|40342|40342|||19590310|NOTEMP|KY|20150817|20150817|O|O|99|SELF PAY   UNINSURED|SELF PAY|||||370.65|370.65|AR|SELF PAY||||KY|VERSAILLES||40383
|1|1|5359|53590101007|203022|CRONE MATTHEW D|||1222 ELDER ST||BUNNELL|FL|32110|32110|386-95-2010|M|19750415|CRONE MATTHEW D|||1222 ELDER ST||BUNNELL|FL|32110|32110|||19750415|NATIONAL CARRIERS TRUCKI|KS|20160828|20160828|E|E|99|SELF PAY|SELF PAY|||||2081.53|1781.53|CA|SELF PAY||||KS|DODGE CITY||67801
|1|1|5387|900729736|134842|CRAWFORD ERIC JAMES|||1117 MARTIN RD||CLINTON|KY|42031|42031|375-96-1063|M|19820701|CRAWFORD ERIC JAMES|||2941 US HIGHWAY 51 S||FULTON|KY|42041|420416430|||19820701|BPB|KY|20150107|20150107|E|E|99|SELF PAY UNINSURED|SELF PAY|||||1042.00|1042.00|CA|SELF PAY||||KY|MAYFIELD||42066
